boltzmann a,boltzmann b,boltzmann c,Optimistic boltzmann a,Optimistic boltzmann b,Optimistic boltzmann c
7.2059096136,7.3266147793,7.3721489085,10.9568741304,10.0688715663,9.2770971103
7.1115945178,7.2060778263,7.1912015631,10.4526742248,10.7743704034,9.2169459321
7.2372547547,7.3593864858,7.1280775311,10.9875427419,10.1855585289,9.7066564711
7.094380306,6.8082085131,7.3907964521,9.520701364,9.7776269274,9.5319849472
7.2267041847,7.307593899,7.6489023236,9.6696067399,9.5407170213,10.1318170271
7.2525114948,6.6067154434,7.3754168471,10.5850927829,10.5872039864,8.0007540909
7.2408962817,6.7844301169,6.9772160898,8.9549344613,10.0791602153,8.1520051668
7.2575334587,7.000696493,7.1439839302,9.3667102459,10.1697330999,9.9831848824
7.082627198,7.0544300168,7.5891831912,10.4577847617,8.5410899776,8.0151325271
7.0516941988,6.9041369983,7.7211765114,8.5432847675,9.3550182442,10.5860573605
7.0802442051,6.7183819415,7.2465210826,9.6172713395,9.7728461894,8.8231899956
7.2100586766,6.4342335389,7.3890383204,8.8648792466,8.1327103568,9.7444944187
7.1457825436,7.2434991042,7.6324551631,9.6467850984,10.1757592063,8.7593500723
7.1041335494,6.6912467592,7.2171438021,8.8829179621,9.354551758,10.7692006119
7.2983596385,6.6200740267,7.208173859,10.0551710278,10.1632693591,11.1222295452
7.1495407365,7.0726923612,7.2475116407,9.11109223,9.0196825728,10.9085299661
7.2571225544,7.3532315581,7.2579104362,9.1116340839,10.7805749543,8.9125822228
7.2450788666,7.057810485,7.3770206311,8.1159728897,9.2314629567,9.5793253775
7.1855195572,7.3450434711,7.1706670476,9.3716844711,10.5795243113,10.4377823689
7.1958264423,7.1537366185,7.1535831702,9.6590083123,10.199016453,11.1023613189
7.2874590819,6.8461228911,7.0405183367,10.1846024012,10.5783406094,9.8598115611
7.1265621886,6.7436492364,7.2865680772,9.562712797,10.4811001495,9.7921862832
7.2854117179,7.2416495314,7.2789828479,9.6800331698,10.0638403294,9.3927186251
7.1476915456,7.0151751221,6.9555186549,10.4667935247,9.7680969124,7.4809260157
7.156746619,6.827967965,7.1653212765,9.1281584105,10.5836247237,7.2675137382
7.1913621017,6.5403592086,7.7275533922,9.0363384355,10.0788540956,9.8424149599
7.2287091821,6.870366493,7.2847112111,8.7399324233,9.7622336116,9.7337433605
7.1443653066,6.9496983499,7.237510233,8.6241461974,10.5909786998,9.8412082035
7.0433925538,6.6348427549,7.4234785789,10.4712912675,9.2336346999,9.4919032456
7.0592911681,6.8303765429,7.315978074,9.2394536971,9.6590419952,9.2575116225
7.0231658811,6.7771421987,7.7107831776,9.1108048247,10.0710939844,8.9122337461
7.1773179631,7.348609615,6.8123078873,10.1668413212,9.1385714462,9.7055391364
7.1358870538,6.9250804311,7.5649605497,9.7566910648,8.9380340959,9.0169893531
7.0398885515,6.3642589584,7.1093456166,9.7637878258,9.656821484,8.4054565124
7.2693579279,6.7092149508,7.4731285453,8.4167458054,9.6575732378,7.7517844845
7.0878061766,7.0082754776,7.1536783937,10.2011338112,10.4862674969,9.3736123834
7.2718603745,6.5025749653,7.0997288634,8.9630519872,10.4801911644,8.3827599084
7.0739154694,6.247682722,7.4457138448,10.13466871,10.7313384616,8.5603034858
7.2284189685,6.7288036841,7.2962042013,9.3245552752,9.7556695475,9.449232346
7.3426231405,6.8862754726,7.4410895604,8.8422197293,9.6605828724,8.5542922205
7.0035728454,6.9884883016,7.4920362875,10.5922336467,10.3668528277,8.6622485076
7.0595353316,6.8818799603,7.246410549,9.77355618,9.3454671245,8.6542742774
6.9310190075,6.2728988014,7.4379682281,8.1350608433,10.1719133684,9.6109113438
7.0850845011,6.6091839288,7.3520817906,10.0580360397,10.0759908537,9.4497690786
6.9615298735,6.178748556,7.4151869615,10.0509580876,9.7761332993,10.3968027445
7.1569907772,7.032442196,7.3427968905,9.1520806706,10.1825085403,9.5690669855
7.1297789141,7.4285901865,7.3247813162,9.2419987431,9.6643131772,9.2758605611
6.93097473,6.6928787192,7.1263459854,8.7234500991,10.5917515414,9.4450705699
7.0926065408,7.1360587639,7.3224437686,9.7258792992,9.9615483602,10.0659307302
7.0950318706,6.9572759392,7.3308467355,8.3494482535,10.1938187156,8.8347436724
7.1656712035,6.5131189414,7.4418172795,8.5658050242,10.1861566054,8.4145437673
7.2427190294,6.8978792377,7.2175573058,9.1444125153,9.549354446,10.2104113967
6.8618992912,6.6496802607,7.3548286867,10.3574578014,10.1971009782,10.3185085439
6.9693572128,6.4409687748,7.3650506088,7.2973905291,10.9890245509,9.9159808923
7.1462565619,7.0932463943,7.0620386089,9.9718793033,10.0534303336,9.6622066149
7.1198380349,7.3365259137,7.1490662969,9.6722114376,9.1480620509,10.89703236
7.0154194492,6.542067429,7.1848900267,9.2702310849,10.0790590613,9.0636678546
7.1221369798,6.5501621363,7.3189648665,10.5902352842,9.6625580858,9.9417565021
7.0693401285,6.8616219657,6.9556246243,8.8551427531,10.7871031984,10.1954596639
7.0543781649,7.0649944677,7.0642885867,10.0818431747,10.8626873786,9.3509286333
7.230117166,7.1310455571,7.3519526737,8.5137257735,9.2486238822,8.9561159616
7.2326873222,7.2487447776,7.2541033178,8.1080074069,9.6526847683,10.819000252
7.0554832506,6.4952337882,7.3167397919,8.5309563285,9.2538872142,8.683129959
6.9343673085,6.8225229993,6.9009477109,10.0669474223,9.9542926119,8.3140274027
7.1560504234,7.1283804077,6.9883165556,9.2426809347,10.6011749176,10.1221882202
7.1545194485,7.0946097836,7.4957357985,8.5344219984,10.1903343176,9.0641614656
7.101502818,7.3612718701,7.4516414461,8.5606660549,8.953351122,9.3015832498
7.1069532829,6.6055315654,7.4398793155,8.5495980206,9.5594674064,9.7216484232
7.0710349288,6.8776381566,6.8954279095,9.6913057204,10.0897777548,9.1453602915
7.199353109,6.8868401132,7.8839146356,10.064743855,10.9991166618,9.2789993038
7.2200931042,6.6687617603,7.03213615,10.0572718441,10.1899847848,9.9373093263
7.0471996242,6.5004279048,7.4954828083,10.7447351314,9.6545331792,8.3617422569
7.1984586053,7.1980831245,7.6941245185,8.4837015384,9.3585507247,10.2621397619
6.9862331316,7.4684366771,7.2598762467,10.0334474798,10.1943934538,8.2084952708
6.9294245014,7.3651751754,6.9884584874,9.3807164692,9.9592898078,8.6799770216
7.1809786028,6.4563574781,7.3382137849,9.7624374594,8.3219126438,9.8502956158
7.1385182951,7.2875986445,7.0185548551,8.92395805,9.5611336498,9.6389575387
7.2461494165,6.9713392219,7.096751192,8.9603116783,10.2465047177,9.1650475224
7.1573453545,7.1007177091,7.2837049825,8.9138621907,10.1961762623,9.8819275894
7.1217687631,7.1035494577,7.3608872512,10.5870082573,10.0589042411,10.661895531
7.1282436899,7.1745030196,7.3709884768,9.3664248471,10.377262894,9.3394050807
7.0284756237,6.600667099,7.1890816501,9.3672037798,10.0652166684,8.8812723767
7.1788635927,6.7401164441,7.0752787495,9.5682536564,11.0093768809,10.6034810611
7.1494027058,6.8292232187,7.6659382775,10.5438662942,9.250429473,9.990657101
6.9990298647,7.099221902,7.4512193615,10.046287865,10.0220621499,9.2634351535
7.1423584975,6.7070738921,7.1791127143,10.5982188636,9.3219307423,9.3981870329
7.1501509111,6.8642738883,7.2205768687,8.8438382374,9.2517955799,8.7110942548
7.0875521371,7.5507851389,7.4295831593,9.2698163156,10.0895337858,8.8553061709
7.2773108332,6.6464578018,7.3187407758,8.8319219775,9.7802511442,7.4358496343
7.1793226916,6.6529418298,7.1610751517,9.9144631013,9.2591112955,9.4887876862
7.1732479453,6.7253333872,7.8284476771,10.0691659993,10.1913396213,8.6669205213
7.1090864163,7.0417802027,7.529411489,9.2523503532,10.1767982752,10.1654316162
7.0716303778,6.9427817607,7.394756601,9.2464926253,10.4907549229,10.0289108306
7.1195364003,6.6769623738,7.1716194501,10.6342815339,10.5929458318,9.5068827225
7.2372634423,6.4936905208,7.1152692989,10.1760203772,10.8974750067,8.9339522452
7.1968336194,6.7914608373,7.2984966444,10.1576688924,10.1957296094,8.9473365079
7.1937950167,6.4934807253,7.4707175087,10.1597719729,9.2570758095,9.5631470388
7.1384175007,7.5163442812,7.2957971102,9.3951484139,9.3452800204,9.0426679945
7.3110131491,6.9978696002,7.2215962912,9.7116201642,10.0744423643,9.5907000508
7.0399663697,6.8213652855,7.5107429203,8.9562961602,9.2601795726,10.1875070682
7.1243203667,7.0501189011,7.437663056,10.5669770134,10.6029684029,9.6570910412
7.1619195982,6.9057625936,7.3990448674,10.1605311906,8.8289742584,9.3465908252
7.1838802067,7.0746312447,7.3174465597,10.3726508963,8.5054244826,8.5701652533
7.151673645,6.5882793388,7.0333237186,8.4217204539,9.7649965881,9.2981311637
7.1749649476,7.212012682,7.2348789727,9.9345407061,10.5943647504,9.668643588
7.1653773087,7.4557211889,7.5629519347,9.5507292021,10.0648677952,9.7673670257
6.8708547989,6.8121149386,7.6020539412,10.0777594738,10.1773776619,9.4475602225
7.0916253801,6.6088883209,6.9614364857,9.7848716191,9.7562616674,9.3898762259
7.0793616818,6.6632715904,7.4978325997,9.7604553109,9.9598942952,9.3471955321
6.9843275091,7.2111495074,7.4798783641,8.4056469448,8.9295753242,10.371494632
7.0081893694,7.3152777512,7.3767622383,9.7403174474,10.1849910898,9.1050274547
6.9787748121,7.4239341205,7.1944266592,9.2898170973,9.9716411663,10.1310900425
7.1782161891,6.5942816804,7.08227847,8.8428129678,9.664866407,8.3110571886
6.9690295268,7.2814674329,7.148863962,10.1797526296,9.1571901275,9.5494743685
7.0787934766,6.9514452884,7.2039465191,8.0353261967,9.546337046,10.8241564317
7.0366313177,7.1008989184,7.2413723962,9.7890262615,8.8429654812,9.6335373374
7.1171614454,7.3057546834,7.254824637,10.0879031784,10.1995649011,8.9007224932
7.2120396938,6.8693020338,7.131113418,8.7365693815,8.9458168508,9.0410607593
7.2228395376,7.0552746176,7.3224841993,10.4913426064,9.7616174155,9.1266686642
7.1764018452,7.3771029863,7.3141845323,10.1919966524,9.1747339074,10.457185521
7.0051385673,7.0705780444,7.1547849309,9.7980824313,8.8239407245,8.9231317638
7.1762970052,6.8109114672,7.4549672859,9.9392255878,10.6012208962,10.2959501195
7.1804835857,6.6994082948,6.8431534922,10.1889959529,10.4787040445,9.252064858
7.0646458161,6.7882076618,7.3884437868,9.3445462414,10.1892218121,8.3513526136
7.2589367733,7.2325110059,7.5273310973,8.3448999305,10.4849702557,7.6536614509
7.2616353739,7.2852946871,7.4936473915,10.170607314,9.7582322315,10.8131685571
7.156536074,7.0412151897,7.3225547461,10.5982413295,10.7888867342,9.6821382379
7.0761407453,6.645063693,7.6455305073,10.5768921694,10.055618062,9.1330752492
7.1990717947,6.8433635695,6.9437750764,9.6561261686,9.6405032434,9.7156315101
7.1382967093,6.8165963702,7.2538782295,9.0257648645,9.6641113442,9.2821452385
7.1971715129,6.9082800567,7.6429716527,8.0334527692,9.9555019896,11.1332034864
7.2503352678,6.8466680421,7.094382644,9.2462020219,8.7369596115,10.0781676172
6.9750532235,6.757289496,7.283499904,9.3716790755,10.0611726629,10.2432807999
7.0387881737,6.8681614581,7.2894550431,9.7731515764,9.7744959626,8.2975736513
7.1678959455,6.9882877637,7.3717134355,10.0481448365,9.7888935499,10.4355814523
7.174993738,6.9937043788,7.2719793835,7.7832553242,9.2569936712,9.7379008882
7.2643977483,7.1229627413,7.2019609973,9.9255149029,9.2568515842,9.645690991
7.0176612321,6.676617909,7.4541156235,10.1947624834,9.8638892825,8.7891886615
7.0645419804,6.5096191415,7.0090553348,10.1505215918,9.6524261908,9.4988342806
6.9668039984,6.6713692563,7.4459693712,7.7190533801,10.1849124166,10.6415603547
7.1702961569,6.6531092435,7.4092063248,10.0937071033,10.5778451086,9.5663892909
7.1757267341,7.0674068127,7.6873346679,8.3406352933,9.6715781239,9.5169035469
7.0289769924,6.9187455222,7.2399752955,9.7814667309,10.0866022695,7.7543426926
6.8719447265,6.553285209,7.2653693286,8.808140661,10.588362715,9.3151990424
7.0335630537,6.9755063048,7.3038848673,8.9463547553,10.5846957558,10.8910666014
7.1722393724,7.0220817523,7.3550065971,9.6968020551,8.8550491838,9.4842460071
7.2326932847,7.0896319563,7.0540765444,9.7774452096,10.1860156753,9.7284448322
7.11443352,6.4779890596,7.3576707977,9.346798756,10.4666962426,9.0572187175
7.1012986716,6.6843705818,7.0742129326,9.6451517642,10.4720089907,9.0058962621
7.1621294433,6.9523456788,7.4690910993,7.7165854202,8.4339198357,9.3863169913
7.2935499641,6.7787957392,7.4837412723,9.7608174844,9.7840463932,9.2249694992
7.0119018917,6.6149825639,7.5157390252,7.2727914926,9.8288287839,9.7838791405
7.1213360888,7.0188666772,7.6180880813,8.2308671048,10.8949499552,8.8941159854
7.216678705,6.9851234594,7.4519091758,9.1531380019,10.199664163,9.248158673
7.234593673,6.7960674058,7.0620426004,7.6128667947,9.6643846268,9.711168619
7.1935283878,7.0169104422,7.3868414929,9.242643525,9.238745049,10.3042927169
7.1767730027,6.7974107745,6.9933335724,9.649974473,10.3755153898,9.4526420573
7.1628509429,6.6819749358,7.4009849097,9.3240734106,9.8436819959,9.3725214481
7.2285713801,7.2315091047,6.9358270049,9.2285725312,10.1660683329,8.7433045045
7.1882122403,6.6674598678,7.6167524409,9.2605776147,9.3549259069,7.5077411534
7.0890927898,7.0213758172,7.5743617334,9.5832931889,10.4828569533,9.0128572073
7.2893433153,7.4474914289,7.5220248338,9.7189015886,10.1940833663,8.5554119881
7.2044375262,6.8189914354,7.5659150254,9.2425049718,8.7286517074,9.2194883337
7.0799361186,6.9535987549,7.4071227891,9.7759153371,8.9332080545,9.108333786
7.1056325452,7.2115582938,7.2637357144,9.9500936679,10.9308842081,10.2431901105
7.3053224036,7.2214343956,7.4085903098,9.5322905526,8.8521426296,9.4335420305
7.1328120337,6.81528423,7.2140487,9.1496479432,9.6594700683,9.9608542402
7.0852839544,6.742324661,7.2426023766,10.06324718,9.9473245526,8.6273896971
7.2155456293,6.8934067182,7.5458014755,8.8519515871,10.775751611,8.337353367
7.0845370969,7.1304787477,7.3504025597,10.0235958386,10.5791617256,8.6961678584
7.0944384845,6.7294083642,7.6508421119,10.0685929285,11.0117490209,9.6297508891
7.1823475315,6.6567934351,7.6617629122,9.6508107808,11.0013552708,9.4283606088
7.1769608672,7.0230391335,7.5334952405,9.5268389168,10.6636425372,9.3510549905
7.2222110205,6.381509315,7.1760043703,9.2642358131,10.4717774657,8.1029809542
6.9999289067,6.8801366397,7.4479747484,10.5367177233,10.3568363104,10.6510286222
7.2206976607,7.0311255924,7.5645290958,9.6884165557,10.5255839602,9.3502572962
7.2325165123,6.6407593367,7.5737949181,10.5857976147,8.8758726614,9.0901971461
7.2184776214,7.0052571798,7.1271905289,9.6515420698,9.572765576,8.8930964348
7.1309570904,6.6938021725,7.6753911738,9.9327097354,9.765978603,10.5631718677
7.112778779,7.3676218693,7.1215325786,9.3283803159,9.2356190681,9.382678271
7.1083754157,6.9702926032,7.2220874605,9.2602714319,9.3730579139,10.2730867804
7.1003969793,6.6982463169,7.0169805136,9.1929302031,10.2641894587,9.7704214975
7.1338265726,7.1236739467,7.0104209297,9.6523611934,8.317852384,8.2997278959
7.0872674969,7.4086015861,7.4194933169,8.8261707262,9.7928029367,9.3845882109
7.3375797693,7.0788561662,7.3618270136,9.8150811431,9.9702603808,10.1872479183
7.1679779546,7.1917358218,6.9726844078,10.2390024584,10.055630642,10.9220567303
7.0860857291,7.1564640922,7.2300175729,8.8506466861,10.4845316229,10.9590236754
7.1060425568,6.9884029153,7.4563160757,9.6751128359,9.7814717363,10.1632336454
7.0427521652,7.3028559784,7.7395580932,8.944820502,10.4906952755,9.7482940015
7.1227812888,7.1125267659,7.2255707188,9.2679403077,9.7739297402,8.9381650078
7.0605507575,6.9548647723,7.3785858293,9.0202488027,8.025478769,8.7531487817
7.0241049797,6.9064325577,7.4043808576,10.0694905023,9.9190927156,9.1835280972
7.1011329158,7.3937233379,7.4090997162,9.9501661546,10.9987959579,9.7203796034
7.1883604345,6.732109583,7.0746402338,9.3593997712,10.1865958512,8.6421481732
7.1099560568,7.1831906587,7.1718577762,10.5911038082,10.0820670799,8.6624930626
7.0957564119,7.4256638405,7.5193607973,10.1830090928,10.0545541383,10.1473886267
7.1528401866,6.765803333,7.6270923344,10.3534715878,10.4884437901,8.2507162837
7.2051664605,7.3710102941,7.1967173911,10.1050806045,10.1357514411,10.7495530402
7.3288131504,6.8797376595,7.376224486,9.3413592653,10.1510132291,9.2285354395
7.0603078657,6.900918336,7.3960454116,8.8350518073,9.7645516832,10.0830196096
7.1273480787,6.7451206791,7.4793463479,9.6799247369,9.9700393197,7.9910254294
7.2530238686,6.8197038944,7.2612464993,9.0422510536,9.14390337,8.1692963959
7.2477054085,7.3054642277,7.5086693467,10.0431652989,9.5548328124,9.6867007679
7.1781448139,6.8954380941,7.062063549,10.024157819,9.9451823325,9.7246958435
7.0802509513,7.3655467381,7.3258693054,8.7695718352,10.3807512188,8.5605088342
7.2073094802,7.1536950082,7.6249835651,10.0228667289,10.5861516583,8.4353067997
7.1676776114,7.5999585739,7.3677636402,9.7607769462,9.35440126,8.3295960584
7.0589000565,6.463975434,7.5520216398,10.1408688134,9.251522079,8.3352994736
7.2845140256,6.7609818375,7.4477021617,9.0663250154,10.4705286651,8.0915920195
6.9383627387,7.4524975497,7.395417551,10.4937770198,9.2546998265,10.1007709859
6.997940364,7.2615408021,7.3125696882,8.8033920675,9.2639327042,9.5711312267
7.2215663783,6.9818189486,7.5721925148,9.7788068127,9.7749555071,9.5637609615
7.0932566326,6.7531935865,6.9986358832,9.2223802944,10.6120662467,9.1185722182
7.2970497719,7.5076959783,7.5234000426,7.7127688013,9.36060276,9.5952413532
7.1390874255,6.6487098239,7.4061529134,9.9417907102,8.9344444331,10.8746754967
7.1658716756,7.2458556683,7.2177274962,9.9681539001,10.9876579901,8.9545538769
7.1754284998,6.807724671,6.9203970161,10.0534688388,9.6508752572,9.304389237
7.3024643668,6.3397517048,7.3492940977,8.839158068,9.140604942,8.6652147109
7.0297551985,6.5470809252,7.2380283457,9.2563121682,10.4897052231,9.1047704999
6.9815165246,6.8309810301,7.2879352108,9.7673295758,9.2431595291,7.9610771228
7.1856300917,7.093142308,7.7132545704,8.9985487916,10.5826510412,9.9336109864
7.0422957645,7.2301017283,7.5783900371,10.7640579204,9.6683137553,9.997284035
7.1288697582,6.8559654564,7.2408835797,8.5622690753,9.6619981938,10.266151149
7.2529359717,7.0794077211,6.8657092087,10.1648284403,10.2061878076,10.8761463177
7.2113504607,6.9068307573,6.9551369735,10.5811645224,8.9426234289,9.2559698522
7.109754868,6.5763231469,7.4159040943,9.8411565674,10.5762883893,9.1928084908
7.1331098773,7.2667968747,7.497980306,9.7686945703,10.5816431133,9.9436782773
6.87076776,6.548294542,7.3353524809,9.2341579973,9.3661890499,9.6967787301
7.1359883843,6.4594110586,7.1432470318,8.9486591521,9.7690602741,9.6923405698
6.9472533979,7.0685817234,7.3200659412,10.0625563103,10.9852740337,9.3552554798
7.0953467407,6.7341615864,7.2292880642,9.2605294251,8.7409215691,9.6064358676
7.019764794,6.4921527713,6.5080750076,8.5331951436,10.0166061222,10.7711982673
7.1662241591,7.4686515312,7.5399647699,10.6136055372,10.0767517825,9.7831116977
6.9928289443,6.8069280637,6.7329695022,10.1477266896,9.6567511636,10.0832899621
7.0850772018,6.9654470488,7.0123688587,8.3070299795,10.3755193185,10.8728629538
7.1175861582,6.9164414488,7.3742477074,9.3690563956,9.7758609869,8.9648129242
7.0704674212,7.1594266579,7.3104668922,10.5952531381,10.4754352947,9.5413992353
7.1345343653,6.9425727765,7.541855173,10.1432728349,10.0654580705,10.8309519402
7.2256284781,6.9189127563,7.5610895102,9.2551205633,9.2631557794,9.2451896626
